host-relay init
host-TS init
SEMA4_mod init
host-shm init
host-create init
key:800  id:16711683  ptr:e5470000
finish init shmem
Start tracing......
tb total cycle cnt = 5780, load = 0, store = 0
tb total cycle cnt = 5790, load = 0, store = 0
tb total cycle cnt = 5800, load = 0, store = 0
tb total cycle cnt = 5810, load = 0, store = 0
tb total cycle cnt = 5820, load = 0, store = 0
tb total cycle cnt = 5830, load = 0, store = 0
tb total cycle cnt = 5840, load = 0, store = 0
tb total cycle cnt = 5850, load = 0, store = 0
tb total cycle cnt = 5860, load = 0, store = 0
tb total cycle cnt = 5870, load = 0, store = 0
tb total cycle cnt = 5880, load = 0, store = 0
tb total cycle cnt = 5890, load = 0, store = 0
tb total cycle cnt = 5900, load = 0, store = 0
tb total cycle cnt = 5910, load = 0, store = 0
tb total cycle cnt = 5920, load = 0, store = 0
tb total cycle cnt = 5930, load = 0, store = 0
tb total cycle cnt = 5940, load = 0, store = 0
tb total cycle cnt = 5950, load = 0, store = 0
tb total cycle cnt = 5960, load = 0, store = 0
tb total cycle cnt = 5970, load = 0, store = 0
tb total cycle cnt = 5980, load = 0, store = 0
tb total cycle cnt = 5990, load = 0, store = 0
tb total cycle cnt = 6000, load = 0, store = 0
tb total cycle cnt = 6010, load = 0, store = 0
tb total cycle cnt = 6020, load = 0, store = 0
tb total cycle cnt = 6030, load = 0, store = 0
tb total cycle cnt = 6040, load = 0, store = 0
tb total cycle cnt = 6050, load = 0, store = 0
tb total cycle cnt = 6060, load = 0, store = 0
tb total cycle cnt = 6070, load = 0, store = 0
tb total cycle cnt = 6080, load = 0, store = 0
tb total cycle cnt = 6090, load = 0, store = 0
tb total cycle cnt = 6100, load = 0, store = 0
tb total cycle cnt = 6110, load = 0, store = 0
tb total cycle cnt = 6120, load = 0, store = 0
tb total cycle cnt = 6130, load = 0, store = 0
tb total cycle cnt = 6140, load = 0, store = 0
tb total cycle cnt = 6150, load = 0, store = 0
tb total cycle cnt = 6160, load = 0, store = 0
tb total cycle cnt = 6170, load = 0, store = 0
tb total cycle cnt = 6180, load = 0, store = 0
tb total cycle cnt = 6190, load = 0, store = 0
tb total cycle cnt = 6200, load = 0, store = 0
tb total cycle cnt = 6210, load = 0, store = 0
tb total cycle cnt = 6220, load = 0, store = 0
tb total cycle cnt = 6230, load = 0, store = 0
tb total cycle cnt = 6240, load = 0, store = 0
tb total cycle cnt = 6250, load = 0, store = 0
tb total cycle cnt = 6260, load = 0, store = 0
tb total cycle cnt = 6270, load = 0, store = 0
tb total cycle cnt = 6280, load = 0, store = 0
tb total cycle cnt = 6290, load = 0, store = 0
tb total cycle cnt = 6300, load = 0, store = 0
tb total cycle cnt = 6310, load = 0, store = 0
tb total cycle cnt = 6320, load = 0, store = 0
tb total cycle cnt = 6330, load = 0, store = 0
tb total cycle cnt = 6340, load = 0, store = 0
tb total cycle cnt = 6350, load = 0, store = 0
tb total cycle cnt = 6360, load = 0, store = 0
tb total cycle cnt = 6370, load = 0, store = 0
tb total cycle cnt = 6380, load = 0, store = 0
tb total cycle cnt = 6390, load = 0, store = 0
tb total cycle cnt = 6400, load = 0, store = 0
tb total cycle cnt = 6410, load = 0, store = 0
tb total cycle cnt = 6420, load = 0, store = 0
tb total cycle cnt = 6430, load = 0, store = 0
tb total cycle cnt = 6440, load = 0, store = 0
tb total cycle cnt = 6450, load = 0, store = 0
tb total cycle cnt = 6460, load = 0, store = 0
tb total cycle cnt = 6470, load = 0, store = 0
tb total cycle cnt = 6480, load = 0, store = 0
tb total cycle cnt = 6490, load = 0, store = 0
tb total cycle cnt = 6500, load = 0, store = 0
tb total cycle cnt = 6510, load = 0, store = 0
tb total cycle cnt = 6520, load = 0, store = 0
tb total cycle cnt = 6530, load = 0, store = 0
tb total cycle cnt = 6540, load = 0, store = 0
tb total cycle cnt = 6550, load = 0, store = 0
tb total cycle cnt = 6560, load = 0, store = 0
tb total cycle cnt = 6570, load = 0, store = 0
tb total cycle cnt = 6580, load = 0, store = 0
tb total cycle cnt = 6590, load = 0, store = 0
tb total cycle cnt = 6600, load = 0, store = 0
tb total cycle cnt = 6610, load = 0, store = 0
tb total cycle cnt = 6620, load = 0, store = 0
tb total cycle cnt = 6630, load = 0, store = 0
tb total cycle cnt = 6640, load = 0, store = 0
tb total cycle cnt = 6650, load = 0, store = 0
tb total cycle cnt = 6660, load = 0, store = 0
tb total cycle cnt = 6670, load = 0, store = 0
tb total cycle cnt = 6680, load = 0, store = 0
tb total cycle cnt = 6690, load = 0, store = 0
tb total cycle cnt = 6700, load = 0, store = 0
tb total cycle cnt = 6710, load = 0, store = 0
tb total cycle cnt = 6720, load = 0, store = 0
tb total cycle cnt = 6730, load = 0, store = 0
tb total cycle cnt = 6740, load = 0, store = 0
tb total cycle cnt = 6750, load = 0, store = 0
tb total cycle cnt = 6760, load = 0, store = 0
tb total cycle cnt = 6770, load = 0, store = 0
tb total cycle cnt = 6780, load = 0, store = 0
tb total cycle cnt = 6790, load = 0, store = 0
tb total cycle cnt = 6800, load = 0, store = 0
tb total cycle cnt = 6810, load = 0, store = 0
tb total cycle cnt = 6820, load = 0, store = 0
tb total cycle cnt = 6830, load = 0, store = 0
tb total cycle cnt = 6840, load = 0, store = 0
tb total cycle cnt = 6850, load = 0, store = 0
tb total cycle cnt = 6860, load = 0, store = 0
tb total cycle cnt = 6870, load = 0, store = 0
tb total cycle cnt = 6880, load = 0, store = 0
tb total cycle cnt = 6890, load = 0, store = 0
tb total cycle cnt = 6900, load = 0, store = 0
tb total cycle cnt = 6910, load = 0, store = 0
tb total cycle cnt = 6920, load = 0, store = 0
tb total cycle cnt = 6930, load = 0, store = 0
tb total cycle cnt = 6940, load = 0, store = 0
tb total cycle cnt = 6950, load = 0, store = 0
tb total cycle cnt = 6960, load = 0, store = 0
tb total cycle cnt = 6970, load = 0, store = 0
tb total cycle cnt = 6980, load = 0, store = 0
tb total cycle cnt = 6990, load = 0, store = 0
tb total cycle cnt = 7000, load = 0, store = 0
tb total cycle cnt = 7010, load = 0, store = 0
tb total cycle cnt = 7020, load = 0, store = 0
tb total cycle cnt = 7030, load = 0, store = 0
tb total cycle cnt = 7040, load = 0, store = 0
tb total cycle cnt = 7050, load = 0, store = 0
tb total cycle cnt = 7060, load = 0, store = 0
tb total cycle cnt = 7070, load = 0, store = 0
tb total cycle cnt = 7080, load = 0, store = 0
tb total cycle cnt = 7090, load = 0, store = 0
tb total cycle cnt = 7100, load = 0, store = 0
tb total cycle cnt = 7110, load = 0, store = 0
tb total cycle cnt = 7120, load = 0, store = 0
tb total cycle cnt = 7130, load = 0, store = 0
tb total cycle cnt = 7140, load = 0, store = 0
tb total cycle cnt = 7150, load = 0, store = 0
tb total cycle cnt = 7160, load = 0, store = 0
tb total cycle cnt = 7170, load = 0, store = 0
tb total cycle cnt = 7180, load = 0, store = 0
tb total cycle cnt = 7190, load = 0, store = 0
tb total cycle cnt = 7200, load = 0, store = 0
tb total cycle cnt = 7210, load = 0, store = 0
tb total cycle cnt = 7220, load = 0, store = 0
tb total cycle cnt = 7230, load = 0, store = 0
tb total cycle cnt = 7240, load = 0, store = 0
tb total cycle cnt = 7250, load = 0, store = 0
tb total cycle cnt = 7260, load = 0, store = 0
tb total cycle cnt = 7270, load = 0, store = 0
tb total cycle cnt = 7280, load = 0, store = 0
tb total cycle cnt = 7290, load = 0, store = 0
tb total cycle cnt = 7300, load = 0, store = 0
tb total cycle cnt = 7310, load = 0, store = 0
tb total cycle cnt = 7320, load = 0, store = 0
tb total cycle cnt = 7330, load = 0, store = 0
tb total cycle cnt = 7340, load = 0, store = 0
tb total cycle cnt = 7350, load = 0, store = 0
tb total cycle cnt = 7360, load = 0, store = 0
tb total cycle cnt = 7370, load = 0, store = 0
tb total cycle cnt = 7380, load = 0, store = 0
tb total cycle cnt = 7390, load = 0, store = 0
tb total cycle cnt = 7400, load = 0, store = 0
tb total cycle cnt = 7410, load = 0, store = 0
tb total cycle cnt = 7420, load = 0, store = 0
tb total cycle cnt = 7430, load = 0, store = 0
tb total cycle cnt = 7440, load = 0, store = 0
tb total cycle cnt = 7450, load = 0, store = 0
tb total cycle cnt = 7460, load = 0, store = 0
tb total cycle cnt = 7470, load = 0, store = 0
tb total cycle cnt = 7480, load = 0, store = 0
tb total cycle cnt = 7490, load = 0, store = 0
tb total cycle cnt = 7500, load = 0, store = 0
tb total cycle cnt = 7510, load = 0, store = 0
tb total cycle cnt = 7520, load = 0, store = 0
tb total cycle cnt = 7530, load = 0, store = 0
tb total cycle cnt = 7540, load = 0, store = 0
tb total cycle cnt = 7550, load = 0, store = 0
tb total cycle cnt = 7560, load = 0, store = 0
tb total cycle cnt = 7570, load = 0, store = 0
tb total cycle cnt = 7580, load = 0, store = 0
tb total cycle cnt = 7590, load = 0, store = 0
tb total cycle cnt = 7600, load = 0, store = 0
tb total cycle cnt = 7610, load = 0, store = 0
tb total cycle cnt = 7620, load = 0, store = 0
tb total cycle cnt = 7630, load = 0, store = 0
tb total cycle cnt = 7640, load = 0, store = 0
tb total cycle cnt = 7650, load = 0, store = 0
tb total cycle cnt = 7660, load = 0, store = 0
tb total cycle cnt = 7670, load = 0, store = 0
tb total cycle cnt = 7680, load = 0, store = 0
tb total cycle cnt = 7690, load = 0, store = 0
tb total cycle cnt = 7699, load = 0, store = 0
tb total cycle cnt = 7703, load = 0, store = 0
tb total cycle cnt = 7704, load = 0, store = 0
tb total cycle cnt = 7707, load = 0, store = 0
tb total cycle cnt = 7711, load = 0, store = 0
tb total cycle cnt = 7716, load = 0, store = 0
tb total cycle cnt = 7729, load = 0, store = 0
tb total cycle cnt = 7740, load = 0, store = 0
tb total cycle cnt = 7773, load = 0, store = 0
tb total cycle cnt = 7777, load = 0, store = 0
tb total cycle cnt = 7790, load = 0, store = 0
tb total cycle cnt = 7809, load = 0, store = 0
tb total cycle cnt = 7812, load = 0, store = 0
tb total cycle cnt = 7817, load = 0, store = 0
tb total cycle cnt = 7827, load = 0, store = 0
tb total cycle cnt = 7835, load = 0, store = 0
tb total cycle cnt = 7848, load = 0, store = 0
tb total cycle cnt = 7860, load = 0, store = 0
tb total cycle cnt = 7874, load = 0, store = 0
tb total cycle cnt = 7879, load = 0, store = 0
tb total cycle cnt = 7889, load = 0, store = 0
tb total cycle cnt = 7899, load = 0, store = 0
tb total cycle cnt = 7904, load = 0, store = 0
tb total cycle cnt = 7919, load = 0, store = 0
tb total cycle cnt = 7927, load = 0, store = 0
tb total cycle cnt = 7935, load = 0, store = 0
tb total cycle cnt = 7951, load = 0, store = 0
tb total cycle cnt = 7954, load = 0, store = 0
tb total cycle cnt = 7959, load = 0, store = 0
tb total cycle cnt = 7965, load = 0, store = 0
tb total cycle cnt = 7972, load = 0, store = 0
tb total cycle cnt = 7982, load = 0, store = 0
tb total cycle cnt = 7990, load = 0, store = 0
tb total cycle cnt = 7997, load = 0, store = 0
tb total cycle cnt = 8007, load = 0, store = 0
tb total cycle cnt = 8012, load = 0, store = 0
tb total cycle cnt = 8021, load = 0, store = 0
tb total cycle cnt = 8041, load = 0, store = 0
tb total cycle cnt = 8054, load = 0, store = 0
tb total cycle cnt = 8072, load = 0, store = 0
tb total cycle cnt = 8078, load = 0, store = 0
tb total cycle cnt = 8098, load = 0, store = 0
tb total cycle cnt = 8111, load = 0, store = 0
tb total cycle cnt = 8129, load = 0, store = 0
tb total cycle cnt = 8135, load = 0, store = 0
tb total cycle cnt = 8155, load = 0, store = 0
tb total cycle cnt = 8168, load = 0, store = 0
tb total cycle cnt = 8186, load = 0, store = 0
tb total cycle cnt = 8222, load = 0, store = 0
tb total cycle cnt = 8236, load = 0, store = 0
tb total cycle cnt = 8256, load = 0, store = 0
tb total cycle cnt = 8270, load = 0, store = 0
tb total cycle cnt = 8277, load = 0, store = 0
tb total cycle cnt = 8279, load = 0, store = 0
tb total cycle cnt = 8284, load = 0, store = 0
tb total cycle cnt = 8290, load = 0, store = 0
tb total cycle cnt = 8292, load = 0, store = 0
tb total cycle cnt = 8296, load = 0, store = 0
tb total cycle cnt = 8297, load = 0, store = 0
tb total cycle cnt = 8302, load = 0, store = 0
tb total cycle cnt = 8312, load = 0, store = 0
tb total cycle cnt = 8319, load = 0, store = 0
tb total cycle cnt = 8323, load = 0, store = 0
tb total cycle cnt = 8330, load = 0, store = 0
tb total cycle cnt = 8333, load = 0, store = 0
tb total cycle cnt = 8337, load = 0, store = 0
tb total cycle cnt = 8341, load = 0, store = 0
tb total cycle cnt = 8348, load = 0, store = 0
tb total cycle cnt = 8355, load = 0, store = 0
tb total cycle cnt = 8362, load = 0, store = 0
tb total cycle cnt = 8366, load = 0, store = 0
tb total cycle cnt = 8380, load = 0, store = 0
tb total cycle cnt = 8397, load = 0, store = 0
tb total cycle cnt = 8400, load = 0, store = 0
tb total cycle cnt = 8409, load = 0, store = 0
tb total cycle cnt = 8423, load = 0, store = 0
tb total cycle cnt = 8443, load = 0, store = 0
tb total cycle cnt = 8457, load = 0, store = 0
tb total cycle cnt = 8464, load = 0, store = 0
tb total cycle cnt = 8466, load = 0, store = 0
tb total cycle cnt = 8468, load = 0, store = 0
tb total cycle cnt = 8469, load = 0, store = 0
tb total cycle cnt = 8474, load = 0, store = 0
tb total cycle cnt = 8480, load = 0, store = 0
tb total cycle cnt = 8482, load = 0, store = 0
tb total cycle cnt = 8486, load = 0, store = 0
tb total cycle cnt = 8487, load = 0, store = 0
tb total cycle cnt = 8492, load = 0, store = 0
tb total cycle cnt = 8502, load = 0, store = 0
tb total cycle cnt = 8509, load = 0, store = 0
tb total cycle cnt = 8513, load = 0, store = 0
tb total cycle cnt = 8520, load = 0, store = 0
tb total cycle cnt = 8523, load = 0, store = 0
tb total cycle cnt = 8527, load = 0, store = 0
tb total cycle cnt = 8531, load = 0, store = 0
tb total cycle cnt = 8538, load = 0, store = 0
tb total cycle cnt = 8545, load = 0, store = 0
tb total cycle cnt = 8552, load = 0, store = 0
tb total cycle cnt = 8556, load = 0, store = 0
tb total cycle cnt = 8570, load = 0, store = 0
tb total cycle cnt = 8587, load = 0, store = 0
tb total cycle cnt = 8590, load = 0, store = 0
tb total cycle cnt = 8599, load = 0, store = 0
tb total cycle cnt = 8613, load = 0, store = 0
tb total cycle cnt = 8633, load = 0, store = 0
tb total cycle cnt = 8647, load = 0, store = 0
tb total cycle cnt = 8654, load = 0, store = 0
tb total cycle cnt = 8656, load = 0, store = 0
tb total cycle cnt = 8658, load = 0, store = 0
tb total cycle cnt = 8659, load = 0, store = 0
tb total cycle cnt = 8664, load = 0, store = 0
tb total cycle cnt = 8670, load = 0, store = 0
tb total cycle cnt = 8672, load = 0, store = 0
tb total cycle cnt = 8676, load = 0, store = 0
tb total cycle cnt = 8677, load = 0, store = 0
tb total cycle cnt = 8682, load = 0, store = 0
tb total cycle cnt = 8692, load = 0, store = 0
tb total cycle cnt = 8699, load = 0, store = 0
tb total cycle cnt = 8703, load = 0, store = 0
tb total cycle cnt = 8710, load = 0, store = 0
tb total cycle cnt = 8713, load = 0, store = 0
tb total cycle cnt = 8717, load = 0, store = 0
tb total cycle cnt = 8721, load = 0, store = 0
tb total cycle cnt = 8728, load = 0, store = 0
tb total cycle cnt = 8735, load = 0, store = 0
tb total cycle cnt = 8742, load = 0, store = 0
tb total cycle cnt = 8746, load = 0, store = 0
tb total cycle cnt = 8760, load = 0, store = 0
tb total cycle cnt = 8777, load = 0, store = 0
tb total cycle cnt = 8780, load = 0, store = 0
tb total cycle cnt = 8789, load = 0, store = 0
tb total cycle cnt = 8800, load = 0, store = 0
tb total cycle cnt = 8802, load = 0, store = 0
tb total cycle cnt = 8804, load = 0, store = 0
tb total cycle cnt = 8806, load = 0, store = 0
tb total cycle cnt = 8809, load = 0, store = 0
tb total cycle cnt = 8814, load = 0, store = 0
tb total cycle cnt = 8834, load = 0, store = 0
tb total cycle cnt = 8837, load = 0, store = 0
tb total cycle cnt = 8845, load = 0, store = 0
tb total cycle cnt = 8856, load = 0, store = 0
tb total cycle cnt = 8858, load = 0, store = 0
tb total cycle cnt = 8860, load = 0, store = 0
tb total cycle cnt = 8862, load = 0, store = 0
tb total cycle cnt = 8865, load = 0, store = 0
tb total cycle cnt = 8870, load = 0, store = 0
tb total cycle cnt = 8890, load = 0, store = 0
tb total cycle cnt = 8893, load = 0, store = 0
tb total cycle cnt = 8901, load = 0, store = 0
tb total cycle cnt = 8912, load = 0, store = 0
tb total cycle cnt = 8914, load = 0, store = 0
tb total cycle cnt = 8916, load = 0, store = 0
tb total cycle cnt = 8918, load = 0, store = 0
tb total cycle cnt = 8921, load = 0, store = 0
tb total cycle cnt = 8926, load = 0, store = 0
tb total cycle cnt = 8946, load = 0, store = 0
tb total cycle cnt = 8950, load = 0, store = 0
tb total cycle cnt = 8957, load = 0, store = 0
tb total cycle cnt = 8968, load = 0, store = 0
tb total cycle cnt = 8971, load = 0, store = 0
tb total cycle cnt = 8998, load = 0, store = 0
tb total cycle cnt = 9015, load = 0, store = 0
tb total cycle cnt = 9017, load = 0, store = 0
tb total cycle cnt = 9019, load = 0, store = 0
tb total cycle cnt = 9025, load = 0, store = 0
tb total cycle cnt = 9027, load = 0, store = 0
tb total cycle cnt = 9029, load = 0, store = 0
tb total cycle cnt = 9035, load = 0, store = 0
tb total cycle cnt = 9037, load = 0, store = 0
tb total cycle cnt = 9041, load = 0, store = 0
tb total cycle cnt = 9050, load = 0, store = 0
tb total cycle cnt = 9055, load = 0, store = 0
tb total cycle cnt = 9071, load = 0, store = 0
tb total cycle cnt = 9075, load = 0, store = 0
tb total cycle cnt = 9079, load = 0, store = 0
tb total cycle cnt = 9087, load = 0, store = 0
tb total cycle cnt = 9109, load = 0, store = 0
tb total cycle cnt = 9113, load = 0, store = 0
tb total cycle cnt = 9122, load = 0, store = 0
tb total cycle cnt = 9142, load = 0, store = 0
tb total cycle cnt = 9155, load = 0, store = 0
tb total cycle cnt = 9173, load = 0, store = 0
tb total cycle cnt = 9186, load = 0, store = 0
tb total cycle cnt = 9200, load = 0, store = 0
tb total cycle cnt = 9220, load = 0, store = 0
tb total cycle cnt = 9234, load = 0, store = 0
tb total cycle cnt = 9241, load = 0, store = 0
tb total cycle cnt = 9243, load = 0, store = 0
tb total cycle cnt = 9248, load = 0, store = 0
tb total cycle cnt = 9254, load = 0, store = 0
tb total cycle cnt = 9256, load = 0, store = 0
tb total cycle cnt = 9260, load = 0, store = 0
tb total cycle cnt = 9261, load = 0, store = 0
tb total cycle cnt = 9266, load = 0, store = 0
tb total cycle cnt = 9276, load = 0, store = 0
tb total cycle cnt = 9283, load = 0, store = 0
tb total cycle cnt = 9287, load = 0, store = 0
tb total cycle cnt = 9294, load = 0, store = 0
